latitude,longitude,area_statistics-population_density_score,area_statistics-square_meters,area_statistics-population,area_statistics-housing_units,area_statistics-metro-id,area_statistics-metro-name,area_statistics-metro-type,area_statistics-commercial_residential-residential,area_statistics-commercial_residential-business,area_statistics-commercial_residential-unknown,income-median_income-amount,income-median_income-score-national,income-median_income-score-state,income-median_income-score-county,housing-median_rent-amount,housing-median_rent-score-national,housing-median_rent-score-state,housing-median_rent-score-county,housing-median_home_value-amount,housing-median_home_value-score-national,housing-median_home_value-score-state,housing-median_home_value-score-county,housing-household_type-married_couple_family,housing-household_type-male_householder,housing-household_type-female_householder,housing-household_type-householder_living_alone,housing-household_type-householder_not_living_alone,education-level_attained-male-less_than_high_school,education-level_attained-male-high_school_or_ged,education-level_attained-male-some_college,education-level_attained-male-associates_degree,education-level_attained-male-bachelors_degree,education-level_attained-male-masters_degree,education-level_attained-male-professional_degree,education-level_attained-male-doctorate_degree,education-level_attained-female-less_than_high_school,education-level_attained-female-high_school_or_ged,education-level_attained-female-some_college,education-level_attained-female-associates_degree,education-level_attained-female-bachelors_degree,education-level_attained-female-masters_degree,education-level_attained-female-professional_degree,education-level_attained-female-doctorate_degree,race_and_ethnicity-origin-hispanic_or_latino,race_and_ethnicity-race-white,race_and_ethnicity-race-black_or_african_american,race_and_ethnicity-race-american_indian_and_alaska_native,race_and_ethnicity-race-asian,race_and_ethnicity-race-native_hawaiian_and_other_pacific_islander,race_and_ethnicity-race-some_other_race,race_and_ethnicity-race-two_or_more_races,age_and_sex-male,age_and_sex-female,age_and_sex-median_age-male,age_and_sex-median_age-female,age_and_sex-age_ranges_by_sex-male-20,age_and_sex-age_ranges_by_sex-male-21,age_and_sex-age_ranges_by_sex-male-under_5,age_and_sex-age_ranges_by_sex-male-5_to_9,age_and_sex-age_ranges_by_sex-male-10_to_14,age_and_sex-age_ranges_by_sex-male-15_to_17,age_and_sex-age_ranges_by_sex-male-18_and_19,age_and_sex-age_ranges_by_sex-male-22_to_24,age_and_sex-age_ranges_by_sex-male-25_to_29,age_and_sex-age_ranges_by_sex-male-30_to_34,age_and_sex-age_ranges_by_sex-male-35_to_39,age_and_sex-age_ranges_by_sex-male-40_to_44,age_and_sex-age_ranges_by_sex-male-45_to_49,age_and_sex-age_ranges_by_sex-male-50_to_54,age_and_sex-age_ranges_by_sex-male-55_to_59,age_and_sex-age_ranges_by_sex-male-60_and_61,age_and_sex-age_ranges_by_sex-male-62_to_64,age_and_sex-age_ranges_by_sex-male-65_and_66,age_and_sex-age_ranges_by_sex-male-67_to_69,age_and_sex-age_ranges_by_sex-male-70_to_74,age_and_sex-age_ranges_by_sex-male-75_to_79,age_and_sex-age_ranges_by_sex-male-80_to_84,age_and_sex-age_ranges_by_sex-male-85_years_and_over,age_and_sex-age_ranges_by_sex-female-20,age_and_sex-age_ranges_by_sex-female-21,age_and_sex-age_ranges_by_sex-female-under_5,age_and_sex-age_ranges_by_sex-female-5_to_9,age_and_sex-age_ranges_by_sex-female-10_to_14,age_and_sex-age_ranges_by_sex-female-15_to_17,age_and_sex-age_ranges_by_sex-female-18_and_19,age_and_sex-age_ranges_by_sex-female-22_to_24,age_and_sex-age_ranges_by_sex-female-25_to_29,age_and_sex-age_ranges_by_sex-female-30_to_34,age_and_sex-age_ranges_by_sex-female-35_to_39,age_and_sex-age_ranges_by_sex-female-40_to_44,age_and_sex-age_ranges_by_sex-female-45_to_49,age_and_sex-age_ranges_by_sex-female-50_to_54,age_and_sex-age_ranges_by_sex-female-55_to_59,age_and_sex-age_ranges_by_sex-female-60_and_61,age_and_sex-age_ranges_by_sex-female-62_to_64,age_and_sex-age_ranges_by_sex-female-65_and_66,age_and_sex-age_ranges_by_sex-female-67_to_69,age_and_sex-age_ranges_by_sex-female-70_to_74,age_and_sex-age_ranges_by_sex-female-75_to_79,age_and_sex-age_ranges_by_sex-female-80_to_84,age_and_sex-age_ranges_by_sex-female-85_years_and_over
41.130000000002624,-96,30,4771213.7,1263,45,36540,,,93.6,3.3,3.1,76411,79,86,50,221700,62,91,72,90,95,85,70.4,3.3,6.1,18.2,2.1,0,19.4,26.8,15.4,23,12.8,2.6,0,2.4,38.3,28.6,5.8,18.1,6.9,0,0,1.3,93.2,6.8,0,0,0,0,0,45.2,54.8,45.2,45.1,0,0,5.6,11.2,6.5,0,0,2.8,2.6,2.3,5.8,12.1,15.1,4.6,0,8.9,4.6,0,0,8.4,7.7,0,1.9,0,1,8.2,9,10.8,2.5,1.3,0,0,3.5,6.9,6.5,10.7,6.6,8.5,3.6,2.5,0,1.9,6.6,3.5,6.4,0
41.150000000002635,-96,31,2594698.8,760,19,36540,,,82.9,1.7,15.3,78173,81,87,54,1044,61,81,46,171100,50,82,45,48,29.6,9,13.4,0,0,19.1,32.8,8.8,19.5,19.8,0,0,11.9,21.4,15.6,15.6,30,5.3,0,0,0,96.1,0,0,0,0,0,3.9,43.3,56.7,47.9,34.5,0,0,0,8.8,3.3,4,4.3,0,0,4.3,0,3.6,44.7,9.4,11.6,0,0,0,0,4.6,0,0,1.5,0,0,3,20.4,10.4,5.1,4.6,0,4.2,4.9,6.7,9,4.4,14.4,3,3,0,0,0,3.5,1.2,0,2.1
41.15500000000264,-96,45,4495915.2,3378,97,36540,,,97.1,0.4,2.5,112674,94,97,97,1081,63,82,51,233800,65,93,77,86.1,0,3.5,6.5,3.9,0,9.2,18.4,7.7,36.5,20.9,5.3,2,2.3,10.7,24.2,14.7,31,12,2.4,2.9,4.7,89.9,0.4,0,6,0,2,1.7,50.1,49.9,35,38.6,0,2.3,7.9,6.9,12.9,7.8,4.1,3.3,3.3,1.5,4.9,12.4,14.1,4.3,4.5,1.4,4.1,0,1.2,1.8,0.4,0.9,0,3.5,2.4,7.5,10,8.1,6.5,0.8,1.2,3,3.1,7,16.4,9.1,7.9,5,1.8,1.7,1,0.4,1.2,0.9,0.7,0.7
41.16500000000264,-96,31,4950606.6,1439,41,36540,,,79.7,0,20.3,89500,87,92,77,1353,75,87,64,224400,63,92,74,74.8,1.6,3.5,17.9,2.2,11.1,6.5,14.3,4.6,46,12.7,2.6,2.2,18.5,10.2,20.7,9.2,38.2,3.2,0,0,14,89.9,1,0,6.5,0,0,2.6,56.2,43.8,30.9,34.9,0,0,3.8,10.9,9,6.6,4.3,4.1,10.3,6.4,4.1,16.1,13,3.3,4.8,0,1.9,0,0,0,1.5,0,0,0,0,2.2,8.7,15.4,3,2.5,2.9,4.1,11.3,6.3,9,17.8,5.6,2.9,2.9,3.5,0,0,0,1.9,0,0
41.18000000000265,-96,54,648167.4,711,21,36540,,,96.2,0,3.8,63417,68,75,34,1267,72,85,58,146700,42,74,33,55.5,20,7,5.5,12,19.5,25.1,25.1,5.1,25.1,0,0,0,0,35.2,26.8,0,29.6,8.4,0,0,3.8,85.9,0,0,6.3,0,3.8,3.9,57.5,42.5,17.8,30.6,0,0,6.4,22.2,12.5,9.3,0,2,3.2,2,7.3,3.9,7.8,10.3,2.7,2.9,2.2,2.9,0,0,0,2.4,0,0,0,16.9,7.6,5.6,7.6,0,3,7.6,5.6,0,13.2,9.9,7,7.6,0,3.3,2.6,0,0,2.3,0,0
41.18500000000265,-96,51,942766.4,934,40,36540,,,97.4,1.7,0.9,56875,60,66,25,1016,59,80,42,118900,31,54,10,52.9,2.3,23.3,10.4,11.1,0,47.2,26.7,2.1,21.7,2.4,0,0,4.7,38.8,25.7,8.1,17.6,5,0,0,2.8,95.2,0,0.7,0,0,0,4.1,45.5,54.5,46.3,45.4,0,2.4,0,0,12,0,4.5,1.9,2.8,16,1.4,7.8,7.3,2.4,7.5,4.7,7.5,4.5,4.9,4.9,5.4,2.1,0,3.3,1.6,0,1.8,5.1,9.2,2,2.2,8.3,1.8,4.3,8.8,15.9,1.8,8.4,2.4,0,2.4,10.2,5.3,3.3,0,2
41.19500000000266,-96,43,1434592.6,954,30,36540,,,98.4,1.1,0.5,56989,60,67,58,950,54,77,56,122300,33,57,42,57.7,10.6,2.9,18.4,10.3,19.4,26.5,25.7,10.7,17.8,0,0,0,16.1,33.9,16.8,14,8,11.2,0,0,19.8,93.6,0,1.8,1.7,0,2.9,0,58.1,41.9,34.3,41.4,2.7,0,6.5,7.8,5.4,3.8,7.8,0,5.8,11.9,2,10.1,8.1,0,4.5,5.1,3.6,4.7,0,4.5,5.8,0,0,0,0,5.8,5.5,10.3,7,0,0,5.5,9.5,2.8,9.8,15.3,2.3,7.5,0,2.3,2.5,0,8,6.3,0,0
41.20000000000266,-96,29,3116167.8,696,23,36540,,,88.8,6.8,4.3,55000,58,64,55,797,40,66,42,139600,39,69,56,48.9,0,11.7,33.8,5.6,15.2,42,13.2,15.6,13.6,0.4,0,0,19.2,37.5,15.3,8.4,5,14.6,0,0,28.2,75,0,5,5.2,0,14.8,0,46.8,53.2,44.8,40.7,0,0,3.4,11,6.7,0,0,0,10.7,4.9,3.7,11,16,12.6,3.1,2.5,2.5,9.2,0,2.8,0,0,0,0,0,0,11.1,4.9,4.3,3.2,5.9,8.4,5.4,0,15.7,7.8,11.6,7,4.3,4.6,3.2,2.4,0,0,0,0
41.210000000002665,-96,43,1889359.8,1299,46,36540,,,81.7,13.1,5.2,48438,47,50,47,957,55,77,56,103500,25,43,29,56.1,0,5.4,35.2,3.4,12.4,45.1,24.1,8,6.8,3.4,0,0,8.7,40.6,17.4,9.5,17.4,6.3,0,0,22.2,83.3,0,0,0,0,16.7,0,45.3,54.7,37.2,40.1,1.4,0,3.6,4.1,9.5,4.1,2.7,5.1,5.9,6.6,11.2,9.7,11.9,4.4,2.5,3.4,3.1,1.7,1.4,1.9,4.8,0,1.2,2,0,6.2,10.3,4.6,6.2,1.3,0,12.4,2,4.8,8.5,11.3,3.2,5.2,2.5,4.2,1.4,2.5,2.8,3.7,3.7,1.3
41.21500000000267,-96,35,3470369.3,1406,50,36540,,,73.5,21.3,5.2,50227,50,54,49,928,52,76,54,91300,20,32,22,40.7,2.1,15.6,28.8,12.8,26.7,26,30.1,1.6,12.8,2.7,0,0,14.1,37.5,35.8,1,11.7,0,0,0,32.4,94.9,0.4,0,1.6,0,1.8,1.4,50.6,49.4,31,27.3,3.4,1.1,2.5,8,10.4,4.1,4.4,4.6,5.1,16.3,1.7,5.3,13.3,5.5,5.2,1,1.1,1.4,0,3.2,1.3,1.1,0,2.2,0,21.5,3.5,4.6,3.9,3.7,1.4,19,4.2,6.1,6.3,7.5,0.4,5.5,1.2,2.3,1.6,1.2,1.4,2,0.6,0
41.22500000000267,-96,50,497983.9,485,19,36540,,,90,4.1,5.9,57931,62,68,59,729,33,58,33,132300,37,64,49,43.5,0,4.3,36.6,15.6,22.8,31.1,14.4,9,18.6,0,4.2,0,15.3,49.5,9.7,0,13.8,8.2,3.6,0,6.2,96.9,2.3,0,0,0,0,0.8,48.2,51.8,58.5,60,0,0,0,0,0,0,0,28.6,6.4,0,0,0,7.7,0,10.7,9.8,1.7,1.3,3.8,9.8,7.7,7.7,4.7,0,3.2,3.2,0,0,0,0,15.5,0,0,2.8,0,0,8,17.5,0,9.6,0,7.2,6.8,10.4,7.2,8.8
41.230000000002676,-96,80,325445.7,894,32,36540,,,90.3,0.3,9.3,46538,44,45,44,925,52,76,54,127400,35,61,47,53.1,0,8.4,38.5,0,6.2,47.2,25.5,0,11,10,0,0,2.4,62.5,13.9,9.4,9.1,2.7,0,0,7.4,96.5,1.3,0.8,0,0,0,1.3,43.1,56.9,42.5,30.5,0,0,3.1,0,10.6,2.9,2.6,5.5,15.6,0,3.1,11.4,11.9,6.2,16.6,0,0,2.3,0,2.3,1.8,3.9,0,0,1.4,6.5,8.8,6.7,2.6,4.7,4.3,13.2,5.5,8.1,0,6.5,7.5,10.8,3.1,3.1,0,0,1.8,2.8,2.8,0
41.23500000000268,-96,55,1361010.1,1610,39,36540,,,91.7,4.9,3.4,42892,38,36,38,756,36,62,37,117400,31,53,38,32.5,1.3,17.6,39.8,8.8,3.1,42.1,37,3.3,10.7,0,0,3.9,2.2,40,26.8,4.2,10,13.5,3.3,0,18.2,78.8,0,0,1.5,0,10.5,9.3,48,52,36,33.3,0,0,14,14.4,1.7,1.6,0,1.7,7.2,6.9,19,6.5,4.1,6.9,0,1.2,4.8,1.9,2.3,2.1,0,0,3.9,0,7.4,8.6,1,0.8,5,0,5.7,5.6,21.7,0,7.9,2.9,8.1,3.8,1.8,6.8,0,4.2,0,5,1.8,1.8
41.24000000000268,-96,69,335814.2,632,20,36540,,,92.8,3.6,3.6,47198,45,47,46,862,46,72,48,108000,27,45,32,30.3,3.7,3.4,52.3,10.2,12.6,34.6,22.8,7.7,17.9,4.5,0,0,0,37.8,41.5,6.2,0,8.8,5.7,0,6.8,79.7,0,0,0,0,0,20.3,51.1,48.9,33.3,28,0,0,4,5.6,8.7,0,0,5.6,9,25.7,7.7,0,0.3,0,5.6,9.3,5,4.3,0,9.3,0,0,0,0,0,16.5,0,9.4,0,0,11.7,15.9,7.4,0,3.6,0,0,11.7,5.2,9.1,4.2,0,0,5.5,0,0
41.24500000000268,-96,78,341726.6,880,27,36540,,,99.6,0.2,0.2,39722,32,29,33,1100,64,83,66,140600,39,70,58,44.3,0,14.7,37.3,3.7,0,39.3,18.6,11.7,26.2,4.1,0,0,0,16.7,27.8,0,25.3,15.6,8.1,6.5,10.8,92.4,5.1,0,0,0,0,2.5,45.1,54.9,34.3,41.4,0,0,13.1,11.3,2.5,0,0,0,19.1,6.3,13.4,8.8,13.9,0,4.3,0,2,0,0,5.3,0,0,0,0,0,12.6,2.7,5.2,2.7,0,0,2.9,11.8,4.8,23,4.8,5.4,0,5.8,4.6,0,4.3,0,3.5,2.9,3.1
41.250000000002686,-96,78,230144.3,577,25,36540,,,98.5,1.1,0.4,69141,74,80,67,972,56,78,57,140900,40,71,58,48.5,0,4.7,38.3,8.5,6.2,38.3,19.7,0,17.6,12.4,5.7,0,7.9,11.7,26.4,4.6,25.1,20.5,3.8,0,0,96.4,0,0,0,0,0,3.6,41.1,58.9,44,35.6,0,0,6.3,7.2,0,0,5.1,0,9.3,11.4,5.9,11.4,9.7,2.1,5.1,0,4.2,3.8,0,8,10.5,0,0,2.9,0,11.5,9.7,0,0,0,5.6,7.4,10.6,4.1,0,7.9,7.1,5,0,8.2,4.7,4.4,5.3,2.9,2.6,0
41.25500000000269,-96,43,1060479.1,721,25,36540,,,98.1,1.3,0.6,97614,90,94,87,1575,79,88,76,247300,67,94,86,56.2,0,21.5,18.1,4.2,0,0,8,2.7,57.2,0,18.2,13.9,0,5.3,16.6,0,39.3,24.3,8.5,6.1,3.7,93.1,0,0,2.2,0,0,4.7,47.7,52.3,32.2,38.6,0,0,9,2.3,9.6,9.9,2.9,11.9,3.8,3.8,2.9,8.1,7,0,13.1,0,10.5,2.3,0,1.5,0,1.5,0,0,5.3,5.8,5.3,10.1,5.3,0,2.7,3.2,7.7,7.4,2.4,14.9,9.5,8.8,2.1,6.6,0,0,1.6,1.3,0,0
41.26000000000269,-96,74,605039.3,1355,52,36540,,,98.7,0.6,0.8,141250,98,100,98,1446,77,87,75,396200,83,98,95,75.2,1.1,12.3,9.8,1.6,0,3.6,5.2,1,30.8,10.4,42.5,6.5,0,2,7.5,5.5,38.6,20.5,20.5,5.5,2.4,92.6,2.8,0,1.5,0,0,3.1,43.3,56.7,43.4,38.5,1.5,0,11.6,9.7,2.7,4.9,0.9,2.9,0,3.6,3.4,12.8,9.4,12.4,7.7,7.2,2.7,1.4,1.9,2,0,1.4,0,0.7,0,6,13.5,10.8,6.4,1.6,3.8,1.6,2.7,5.3,7.3,12.1,3.5,12.4,2.5,1.2,3.9,0,1.4,0,1.3,2.1
41.26500000000269,-96,44,1841784.4,1352,44,36540,,,65.9,6.6,27.5,88472,86,92,83,262300,69,94,88,92,93,83,57.4,0,0,36.2,6.4,0,11.6,21,0,38.8,9.4,18.5,0.7,6.5,8.8,14,5.5,35.4,19.2,5.2,5.5,4.7,89.6,7,0,0.3,0,0,3.1,48.2,51.8,23.1,21,2.8,8.6,3.7,4,0.6,2.9,26.3,8.8,4,1.2,1.8,5.2,0.2,1.2,5.4,5.4,5.4,3.7,2.5,0,3.2,1.7,1.5,15.7,5.3,1.6,2.9,2.3,2.3,25.2,0.9,2,1,3.1,1.7,4,5.3,8.1,2.9,4.6,0,2.3,1.6,0,6.6,0.9
41.270000000002696,-96,74,605039.3,1355,52,36540,,,98.7,0.6,0.8,141250,98,100,98,1446,77,87,75,396200,83,98,95,75.2,1.1,12.3,9.8,1.6,0,3.6,5.2,1,30.8,10.4,42.5,6.5,0,2,7.5,5.5,38.6,20.5,20.5,5.5,2.4,92.6,2.8,0,1.5,0,0,3.1,43.3,56.7,43.4,38.5,1.5,0,11.6,9.7,2.7,4.9,0.9,2.9,0,3.6,3.4,12.8,9.4,12.4,7.7,7.2,2.7,1.4,1.9,2,0,1.4,0,0.7,0,6,13.5,10.8,6.4,1.6,3.8,1.6,2.7,5.3,7.3,12.1,3.5,12.4,2.5,1.2,3.9,0,1.4,0,1.3,2.1
41.2750000000027,-96,73,439820.7,950,29,36540,,,99.8,0,0.2,66827,72,79,65,742,34,60,35,186700,55,86,76,38.5,10.4,3.1,41.9,6.1,3.7,16.9,17.2,0,28.8,17.4,7.7,8.4,8,5.6,34.3,0,32.4,15.4,4.3,0,3.9,80.7,0,0,4.2,1.1,9.5,4.5,53.3,46.7,34,49.3,0,0,8.7,11.9,4.5,0,0,0,24.7,6.7,2.6,12.5,0,2.8,16.6,2.4,0,0,0,0,0,6.7,0,0,0,3.4,9.2,6.1,3.2,0,5.2,2.9,2.3,3.4,13.5,2.9,2.3,9.9,6.5,0,4.1,4.1,11,0,10.1,0
41.2800000000027,-96,75,402225.2,933,29,36540,,,98.5,0.2,1.3,56833,60,66,58,555,14,27,11,102100,24,42,29,46.7,0,0,47.3,6,0,14.6,23.5,13,18.7,4.4,17.8,7.9,0,10.2,24,12.8,19,27.3,3.6,3.1,2.9,98.9,0,0,0,0,1.1,0,42.8,57.2,47,32.9,0,0,7.3,6.8,3.3,0,3.8,0,0,18.3,0,7.3,14.3,16.5,10,0,0,0,0,4.3,0,0,8.3,2.8,0,13.5,2.8,3,6,0,0,5.1,20.2,2.4,6,11,5.1,9.7,0,2.4,0,0,0,2.8,7.1,0
41.285000000002704,-96,79,347891.3,934,28,36540,,,89.5,5.8,4.7,48393,47,50,47,701,29,53,28,109700,27,46,32,27.2,0,15.3,33.3,24.2,13.1,24.8,28,1.7,22.4,9.9,0,0,0,23.7,31.8,0,27.2,17.3,0,0,1.4,76,14.1,0,0,0,1.4,8.5,54.4,45.6,31.8,51.3,0,0,12.2,5.7,0,8.3,3.1,3.1,11,16.1,7.7,10.8,2.2,3.3,9.3,0,2.2,0,2.8,0,0,0,2.2,0,0,0,2.6,4.7,3.5,0,8,12,7.7,7,0,0,9.2,29.3,0,6.8,2.6,0,1.9,0,4.7,0
41.290000000002706,-96,68,345450.8,621,27,36540,,,99.1,0,0.9,38295,30,25,29,855,46,71,47,83700,16,25,16,31.7,6.8,23.4,32.8,5.3,0,52,20.8,7.2,10,0,3.2,6.8,9.5,33.3,35.9,9.1,12.1,0,0,0,2.3,82.9,14.8,0,0,0,0,2.3,46.9,53.1,36.5,42.6,0,0,0,11,8.9,0,4.1,0,3.8,16.8,19.2,0,11,7.9,6.9,3.4,1.7,5.2,0,0,0,0,0,0,0,3.6,0,18.2,0,8.2,0,3.3,4.5,0,22.7,15.5,3.3,3.6,4.5,0,0,2.4,6.7,3.3,0,0
41.29500000000271,-96,87,488020.7,1897,43,36540,,,94.7,1.8,3.5,53094,55,60,53,925,52,76,54,78300,13,20,12,29.7,3.1,42,19.4,5.8,18.3,37.1,22.1,17.6,4.8,0.2,0,0,6.4,43.6,42.9,1.3,5.8,0,0,0,5.5,45.9,34.8,0,0,0,0,19.2,45.1,54.9,24.4,40,4.7,2,5.1,12.6,20.6,1.8,2.7,1.3,7.3,4.3,5.7,4.6,8.3,6.9,4.2,0.7,0,0,0,4,1.3,1.1,0.9,0,2.1,6.7,8.1,3.1,4.7,0,8.9,8,0,8.4,10.6,8.3,5.1,9.9,1.1,3.6,0.7,0,3.9,0,3.9,2.9
41.30000000000271,-96,75,646852.9,1487,48,36540,,,94.1,3.2,2.8,53500,55,61,54,908,51,75,52,104100,25,43,30,52.1,6.4,19.9,16,5.5,0,30.2,51.4,9.7,6.6,2.1,0,0,8.7,34.4,39.2,6.8,6.3,4.6,0,0,0,18.6,70.5,0,2.7,0,0,8.1,49.6,50.4,32.8,44.1,1.4,0,5.2,3.5,20.8,2.2,5.4,4.1,2.7,6.2,7.7,0,6.5,13.6,11.9,1.2,2.2,0,3.1,0.9,0,0,1.4,0,1.3,0,4,15.3,2.1,1.3,3.5,5.6,5.1,3.9,10.9,8.3,12.4,12.1,2.7,0,0,9.9,1.6,0,0,0
41.31000000000272,-96,54,662255.1,754,24,36540,,,97.5,1.9,0.6,44861,41,41,42,739,34,59,35,117500,31,53,39,36.9,3.1,29,31,0,9,41.9,39.3,0,6,3.7,0,0,11.6,32.1,28,0,19,6.7,2.6,0,2,33.7,54,0.8,0,0,0,11.5,53.2,46.8,30.1,50.2,0,0,3.5,9.2,13,3.2,4.5,0,16.5,8,0,0,4.2,2.7,1.5,2,7.5,0,8.2,9.5,1.5,0,5,0,0,4,9.6,5.9,0,0,4.5,0,2.5,7.1,3.7,11.9,8.8,7.4,2.3,2.3,8.8,0,3.4,4,8.5,5.4
41.31500000000272,-96,50,1068286.9,1012,43,36540,,,90.2,3.9,5.9,20938,6,4,6,432,5,8,4,102600,25,42,29,22.9,0,28.6,39.6,8.9,35.5,19,23.4,3.6,18.5,0,0,0,5.9,30.1,43.7,6.9,9.8,1.3,0,2.3,8.9,21.6,66.4,0,0,0,5.1,6.8,39.6,60.4,49,34.9,0,0,0,11,6.7,8.5,2.5,9.5,2.5,2.7,0,2.5,7.2,8.7,22.2,0,4.5,0,0,2.5,5.2,0,3.7,11.6,0,0.7,4.1,12.3,1.5,0,6.2,1.5,12.3,1.1,2.1,8.7,16.7,5.4,2.8,0.8,1.5,3.3,0,2.1,1.3,4.1
41.32000000000272,-96,44,1744275.6,1253,41,36540,,,98,1.2,0.8,49952,50,53,49,1287,72,85,71,122900,33,57,43,59,8.9,8.4,21.2,2.5,4.5,27.2,46.1,2.6,9.7,9.9,0,0,4.3,30.2,31.2,6.8,12.1,15.6,0,0,0.6,52.3,40.5,1.7,0,0,0,5.6,53.5,46.5,34.9,38.6,0,0,11.8,5.1,16.4,1.3,5.4,3,4.3,2.8,6.7,5.1,2.4,6.9,3.7,2.1,6.4,4,0,0.7,7.6,4.2,0,0,0,6.9,10.5,2.6,8.6,2.7,0.5,3.4,6,12,5.8,4.8,6.5,10.3,0,2.9,0,1,4.6,4.8,2.4,3.6
41.33500000000273,-96,29,4040498.7,971,41,36540,,,93.7,3.2,3,90385,87,93,85,172600,51,83,71,90,98,92,55.6,2.4,16.8,22,3.2,13,30.3,25.7,5.5,18.2,3.2,1.4,2.6,8.5,28.8,18,0,24.7,3.9,2.6,13.6,3.4,74.2,12.5,0,0,0,2.9,10.5,50.3,49.7,46.8,54.6,0,0,1.8,0.4,4.5,8.4,0.8,13.1,3.9,2,2.3,7,10,5.5,9.8,6.8,2.9,7,1,2.9,8.4,1.4,0,2.3,0,0,2.9,7,3.7,0,3.5,0,1.9,3.3,10.6,6,10.1,20.9,0,1.4,9.1,4.6,5.4,4.1,1.7,1.4
41.35000000000274,-96,21,14825194.3,1277,45,36540,,,93.4,1.2,5.4,92143,88,93,85,877,48,73,49,250300,67,94,87,80.7,2.1,6.1,9.2,1.9,12.6,14.8,31.9,7.1,20.5,6.9,1.9,4.3,10.4,17.7,19.8,6.4,23.8,14.2,5.7,2.1,5,93,0,0,2.6,0,1.4,3.1,50.9,49.1,38,44,2.8,1.5,2,9.7,2.6,4,1.5,11.2,6.6,0,9.8,7.5,4.6,10.9,7.1,2.8,3.8,0,2.5,6,0,0,2.9,0,1.8,5.3,6.4,9.9,0,3.8,5.3,4.5,2.7,5.3,5.3,10.5,7.7,13.1,1.4,6.7,3.2,4.6,0,0,1.4,1.3
41.39500000000276,-96,15,27716848.6,1081,38,36540,,,93.2,0,6.8,110313,94,97,17,1125,66,83,14,276700,71,95,18,88.6,0,4.4,7,0,1.6,18.1,20.7,17.4,28.6,0,11.8,1.6,1.8,17.7,32.3,20.4,18,9.8,0,0,2.8,100,0,0,0,0,0,0,52.4,47.6,31.9,35.3,0,0,6.9,18.7,7.2,9.2,3,1.2,1.8,4.4,8.5,1.2,12,6.9,5.3,0.9,6.7,0.9,0,2.8,2.3,0,0,0,2.1,10.5,5.2,10.9,6.2,1.4,0,3.7,8.5,7,6,15.1,8,4.9,0,2.7,0,4.3,0,3.5,0,0
41.425000000002775,-96,7,81951658.7,830,104,36540,,,60.3,1.1,38.6,54531,57,63,5,626,21,40,3,127000,35,60,3,43,2.3,6.6,46.1,2,15.1,45.9,18.2,5.7,11.4,1.1,2.6,0,8.7,36.1,30.1,9.9,7.8,4.5,3,0,0.8,99.6,0,0,0,0,0,0.4,51.7,48.3,48.9,51.5,0,0.5,5.1,2.3,6.5,0.9,0.9,1.9,4.7,2.8,9.3,5.8,10.3,7.9,7,6.5,9.1,4.4,1.4,2.3,3.3,3.5,3.5,0.5,2.5,3.7,0.2,1.7,2.7,1.5,3.5,2.2,2.2,4.2,4.7,15.2,10,10,1.7,1.7,5.7,4.7,4,7,6.2,3.7
41.4750000000028,-96,5,105641408.2,676,31,36540,,,74.5,1.4,24.1,61538,66,77,68,248,1,1,1,157500,45,80,69,69.7,0,8.8,21.5,0,22.2,50.4,10.9,0,12.9,0,3.6,0,5.3,33.7,23.2,6.7,17.5,10.5,0,3.2,0,95.7,0,0,0,0,0,4.3,46.7,53.3,52.7,52.7,0,0,5.7,2.8,7,6,0,0,0,9.8,2.8,0,10.4,6.3,17.7,0,19.9,3.2,0,5.7,0,0,2.5,0,3.3,2.2,4.7,2.8,3.3,2.2,2.2,0,7.8,1.9,2.8,6.4,18.3,20.6,3.3,10.3,0,1.9,2.2,0,3.6,0
41.505000000002816,-96,7,81951658.7,830,104,36540,,,60.3,1.1,38.6,54531,57,63,5,626,21,40,3,127000,35,60,3,43,2.3,6.6,46.1,2,15.1,45.9,18.2,5.7,11.4,1.1,2.6,0,8.7,36.1,30.1,9.9,7.8,4.5,3,0,0.8,99.6,0,0,0,0,0,0.4,51.7,48.3,48.9,51.5,0,0.5,5.1,2.3,6.5,0.9,0.9,1.9,4.7,2.8,9.3,5.8,10.3,7.9,7,6.5,9.1,4.4,1.4,2.3,3.3,3.5,3.5,0.5,2.5,3.7,0.2,1.7,2.7,1.5,3.5,2.2,2.2,4.2,4.7,15.2,10,10,1.7,1.7,5.7,4.7,4,7,6.2,3.7
41.540000000002834,-96,4,225582998.8,1216,39,36540,,,83.6,2.6,13.7,81136,83,94,14,166200,49,84,13,97,95,14,69.5,3,8.8,18.7,0,6.3,44,31.5,7,11.1,0,0,0,0,35.3,27.1,20.2,16.1,1.4,0,0,0,100,0,0,0,0,0,0,52.4,47.6,36.7,43.7,0,4.2,4.1,6.8,9.9,2.8,0,3,3.1,8.5,11.3,3.6,5.8,6.1,5.8,8,3.1,2.8,0,5,1.3,1.1,3.6,0,0,6,7.1,8.3,0,3.3,0,9.2,3.8,8.1,5.2,11.2,13.5,9.2,4,4.8,0,1.6,1.6,3.3,0,0
